"Sven Jonasson","['years1= 1927–1946 |clubs1= [[IF Elfsborg|Elfsborg]] |caps1= 409<ref>{{cite web|title=Sven Jonasson matches for Elfsborg|url=http://www.bornyellow.com/html/historia_statistik/allmanstatistik/seriematcherife.htm}}</ref> |goals1= 252<ref>{{cite web|title=Sven Jonasson goals for Elfsborg|url=http://www.bornyellow.com/html/historia_statistik/allmanstatistik/seriemalife.htm}}</ref>\n|totalcaps=|totalgoals=\n|']"
"Gábor Pölöskei","['years1 = 1978–1981\n|years2 = 1981–1987\n|years3 = 1987–1991\n|years4 = 1991–1993\n|years5 = 1993–1994\n|clubs1 = [[Győri ETO FC|Győri ETO]]\n|clubs2 = [[Ferencvárosi TC|Ferencváros]]\n|clubs3 = [[MTK Budapest FC|MTK Budapest]]\n|clubs4 = [[SR Delémont]]\n|clubs5 = [[MTK Budapest FC|MTK Budapest]]\n|caps1 =\n|caps2 =\n|caps3 =\n|caps4 =\n|caps5 =\n|totalcaps =\n|goals1 =\n|goals2 =\n|goals3 =\n|goals4 =\n|goals5 =\n|totalgoals =\n|']"
"Georges Verriest","['years1 = \n| youthclubs1 = \n| years1 = \n| clubs1 = [[RC Roubaix]]\n| caps1 = \n| goals1 = \n| ']"
"Romeu Pellicciari","['years1=|clubs1= [[União São João Esporte Clube|São João]]\n|years2=|clubs2= [[Sociedade Esportiva Palmeiras|Palmeiras]]\n|years3=|clubs3= [[Fluminense Football Club|Fluminense]]\n|years4=|clubs4= [[Comercial Futebol Clube (Ribeirão Preto)|Comercial-Ribeirão Preto]]\n|totalcaps=|totalgoals=\n|']"
"Ermindo Onega","['years1= \n| youthclubs1= \n | years1 = 1957–1968  | years2 = 1969–1971  | years3 = 1972  | years4 = 1975–1977 \n | clubs1 = [[Club Atlético River Plate|River Plate]]  | clubs2 = [[C.A. Peñarol|Peñarol]]  | clubs3 = [[Club Atlético Vélez Sársfield|Vélez Sársfield]]  | clubs4 = [[Club de Deportes La Serena|La Serena]]\n | caps1 = 222 | goals1 = 98  | caps2 = 74 | goals2 = 22 | caps3 = 30 | goals3 = 6  | caps4 = 71 | goals4 = 17\n|']"
"Juan Antonio Señor","['years1 = 1974–1977 | youthclubs1 = [[Real Madrid CF (youth)|Real Madrid]]\n| years1 = 1977–1978 | clubs1 = [[CD Ciempozuelos|Ciempozuelos]] | caps1 = | goals1 =\n| years2 = 1978–1981 | clubs2 = [[Deportivo Alavés|Alavés]] | caps2 = 80 | goals2 = 17\n| years3 = 1981–1990 | clubs3 = [[Real Zaragoza|Zaragoza]] | caps3 = 304 | goals3 = 54\n| totalcaps = 384 | totalgoals = 71\n| ']"
"Karl Hohmann","['years1 =\n| youthclubs1 =\n|  years1 =   1929–1937\n| years2 =  1937–1939\n|  clubs1 =   [[VfL Benrath]]\n| clubs2 =  [[FK Pirmasens]]\n| caps1 =\n| goals1 =\n| ']"
"Luis Fernández","['years1 = 1968–1970\n| youthclubs1 = HAVE Minguettes\n| youthyears2 = 1970–1978\n| youthclubs2 = [[AS Saint-Priest|Saint-Priest]]\n| years1 = 1978–1986\n| clubs1 = [[Paris Saint-Germain F.C.|Paris Saint-Germain]]\n| caps1 = 225\n| goals1 = 30\n| years2 = 1986–1989\n| clubs2 = [[Racing Club de France Football|RC Paris]]\n| caps2 = 59\n| goals2 = 3\n| years3 = 1989–1993\n| clubs3 = [[AS Cannes|Cannes]]\n| caps3 = 93\n| goals3 = 5\n| totalcaps = 377 \n| totalgoals = 38\n| ']"
"Aleksandr Golovin","[]"
"Vavá","['years1=\n|youthclubs1=\n| years1 = 1949–1950 | years2 = 1951–1958 | years3 = 1958–1961 | years4 = 1961–1963 | years5 = 1964–1967 | years6 = 1967–1968 | years7 = 1968 | years8 =1969\n| clubs1 = [[Sport Club do Recife|Sport Recife]] | clubs2 = [[Club de Regatas Vasco da Gama|Vasco da Gama]] | clubs3 = [[Atlético Madrid]] | clubs4 = [[Sociedade Esportiva Palmeiras|Palmeiras]] | clubs5 = [[Club América|América]] | clubs6 = [[Toros Neza]] | clubs7 = [[San Diego Toros]] | clubs8 = [[Associação Portuguesa de Desportos|Portuguesa]]\n| caps1 = | goals1 = | caps2 = 456 | goals2 = 191 | caps3 = 71 | goals3 = 31 | caps4 =142 | goals4 =71 | caps5 = | goals5 = | caps6 = | goals6 = | caps7 = 28 | goals7 = 5| caps8 = | goals8 =\n|']"
"Ferrán Torres","['years1 = 2006–2017\n| youthclubs1 = [[Valencia CF (youth)|Valencia]]\n| years1 = 2016–2017\n| clubs1 = [[Valencia CF Mestalla|Valencia Mestalla]]\n| caps1 = 12\n| goals1 = 1\n| years2 = 2017–2020\n| clubs2 = [[Valencia CF|Valencia]]\n| caps2 = 71\n| goals2 = 6\n| years3 = 2020–2022\n| clubs3 = [[Manchester City F.C.|Manchester City]]\n| caps3 = 28\n| goals3 = 9\n| years4 = 2022–\n| clubs4 = [[FC Barcelona|Barcelona]]\n| caps4 = 72\n| goals4 = 15\n| ']"
"Jacques Fatton","['years1=1943–1954|clubs1=[[Servette FC|Servette]]|caps1=|goals1=\n|years2=1954–1957|clubs2=[[Olympique Lyonnais|Lyon]]|caps2=82|goals2=35\n|years3=1957–1963|clubs3=[[Servette FC|Servette]]|caps3=109|goals3=90\n|totalcaps=|totalgoals=\n|']"
"Gustav Wetterström","['years1 = \n| clubs1 = [[IK Sleipner]]\n| caps1 = \n| goals1 = \n| totalcaps = \n| totalgoals = \n| ']"
"Adriano","[]"
"Enrique Vera","['years1=\n|youthclubs1=\n|years1=1997 |clubs1=[[Sportivo Trinidense]] |caps1=? |goals1=?\n|years2=1998–1999 |clubs2=[[Resistencia S.C.|Resistencia]] |caps2=? |goals2=?\n|years3=2000–2002 |clubs3=[[Club Sol de América|Sol de America]] |caps3=? |goals3=?\n|years4=2002 |clubs4=[[Independiente F.B.C.|Independiente Campo Grande]] |caps4=? |goals4=?\n|years5=2003 |clubs5=[[Sportivo Iteño]] |caps5=? |goals5=?\n|years6=2004–2005 |clubs6=[[S.D. Aucas|Aucas]] |caps6=41 |goals6=0\n|years7=2005 |clubs7=[[C.D. Universidad Católica del Ecuador|Universidad Católica]] |caps7=7 |goals7=1\n|years8=2005 |clubs8=[[C.D. Olmedo|Olmedo]] |caps8=35 |goals8=0\n|years9=2006–2008 |clubs9=[[L.D.U. Quito]] |caps9=90 |goals9=8\n|years10=2008–2010 |clubs10=[[Club América|América]] |caps10=25 |goals10=1\n|years11=2009–2010 |clubs11= → [[L.D.U. Quito]] (loan) |caps11=18 |goals11=1\n|years12= 2010|clubs12=[[Club Atlas|Atlas]]|caps12=13|goals12=0\n|years13= 2011–2016|clubs13=[[L.D.U. Quito]]|caps13=132|goals13=4\n|years14= 2017|clubs14=[[Sportivo Luqueño]]|caps14=10|goals14=0\n|years15= 2017 |clubs15=[[América de Quito]]|caps15=2|goals15=0\n|']"
"António Simões","['years1 = 1957–1959 | youthclubs1 = [[Almada A.C.|Almada]]\n|youthyears2 = 1959–1961 | youthclubs2 = [[S.L. Benfica (youth)|Benfica]]\n|years1 = 1961–1975 | clubs1 = [[S.L. Benfica|Benfica]] | caps1 = 312 | goals1 = 46 \n|years2 = 1975–1976 | clubs2 = [[Boston Minutemen]] | caps2 = 27 | goals2 = 5\n|years3 = 1975–1976 | clubs3 = [[G.D. Estoril Praia|Estoril]] | caps3 = 6 | goals3 = 0\n|years4 = 1976–1977 | clubs4 = [[San Jose Earthquakes (NASL)|San Jose Earthquakes]] | caps4 = 33 | goals4 = 0\n|years5 = 1977–1978 | clubs5 = [[U.F.C.I. Tomar|União Tomar]] | caps5 = 16 | goals5 = 1\n|years6 = 1978 | clubs6 = [[New Jersey Americans (soccer)|New Jersey Americans]] | caps6 = 4 | goals6 = 0\n|years7 = 1979 | clubs7 = [[Dallas Tornado]] | caps7 = 6 | goals7 = 1\n|years8 = 1979–1980 | clubs8 = [[Detroit Lightning]] (<small>indoor</small>) | caps8 = 2 | goals8 = 0\n|years9 = 1980–1981 | clubs9 = [[Chicago Horizon]] (<small>indoor</small>) | caps9 = 20 | goals9 = 7 \n|years10 = 1981–1982 | clubs10 = [[Kansas City Comets (1979–91)|Kansas City Comets]] (<small>indoor</small>) | caps10 = 3 | goals10 = 0\n|totalcaps = 429 |totalgoals = 60 \n|']"
"César Cueto","['years1 =\n | youthclubs1 =\n |  years1 = 1968–1971\n| years2 = 1972–1973\n| years3 = 1974\n| years4 = 1975–1978\n| years5 = 1979–1983\n| years6 = 1984–1985\n| years7 = 1986\n| years8 = 1987\n| years9 = 1988–1991\n |  clubs1 = [[Alianza Lima]]\n| clubs2 = [[Club José Gálvez|José Gálvez]]\n| clubs3 = [[Club Centro Deportivo Municipal|Deportivo Municipal]]\n| clubs4 = [[Alianza Lima]]\n| clubs5 = [[Atlético Nacional]]\n| clubs6 = [[América de Cali]]\n| clubs7 = [[Deportivo Pereira]]\n| clubs8 = [[Cúcuta Deportivo]]\n| clubs9 = [[Alianza Lima]]\n| caps1 = 32\n| goals1 = 15\n | caps2 = 68\n| goals2 = 23\n | caps3 = 42\n| goals3 = 29\n | caps4 = 129\n| goals4 = 79\n | caps5 = 102\n| goals5 = 77\n | caps6 = 34\n| goals6 = 7\n | caps7 = 18\n| goals7 = 4\n | caps8 = 11\n| goals8 = 3\n | caps9 = 131\n| goals9 = 51\n| totalcaps = 567 | totalgoals = 288\n | ']"
"Josef Gauchel","['years1 = 1932–1952\n| clubs1 = [[TuS Neuendorf]]\n| caps1 = \n| goals1 = \n|totalcaps=\n|totalgoals=\n|']"
"Raúl Servín","['years1         = 1983–1989 | clubs1 = [[Club Universidad Nacional|UNAM Pumas]]| caps1 =144 |goals1 =8 \n| years2         = 1989–1990 | clubs2 = [[Monarcas Morelia|Morelia]]                  | caps2 = 38|goals2 = 1\n|years3         = 1990–1991 | clubs3 = [[Cruz Azul]]                  | caps3 = 36|goals3 = 0\n|years4         = 1991–1992 | clubs4 = [[Atlas F.C.|Atlas]]                  | caps4 = 0|goals4 = 0\n|years5         = 1992–1993 | clubs5 = [[Cruz Azul]]                  | caps5 = 2|goals5 = 0\n|years6         = 1993–1994 | clubs6 = [[Toros Neza]]                  | caps6 = 5|goals6 = 0\n|totalcaps=225 |totalgoals=9\n|']"
"Liédson","['years1 = | youthclubs1 = \n|years1 = 1996–1999 | clubs1 = [[Esporte Clube Poções|Poções]] | caps1 = | goals1 = \n|years2 = 2000 | clubs2 = [[Prudentópolis Esporte Clube|Prudentópolis]] | caps2 = 15 | goals2 = 5 \n|years3 = 2001–2002 | clubs3 = [[Coritiba Foot Ball Club|Coritiba]] | caps3 = 9 | goals3 = 5\n|years4 = 2002–2003 | clubs4 = [[Clube de Regatas do Flamengo|Flamengo]] | caps4 = 24 | goals4 = 14\n|years5 = 2003 | clubs5 = [[Sport Club Corinthians Paulista|Corinthians]] | caps5 = 18 | goals5 = 10\n|years6 = 2003–2011 | clubs6 = [[Sporting CP]] | caps6 = 214 | goals6 = 116\n|years7 = 2011–2012 | clubs7 = [[Sport Club Corinthians Paulista|Corinthians]] | caps7 = 34 | goals7 = 13\n|years8 = 2012–2013 | clubs8 = [[Clube de Regatas do Flamengo|Flamengo]] | caps8 = 17 | goals8 = 4\n|years9 = 2013 | clubs9 = → [[FC Porto|Porto]] (loan) | caps9 = 6 | goals9 = 0\n|totalcaps = 337 | totalgoals = 167\n|']"
"Tomás Fernández","[]"
"Hans Schäfer","['years1 =\n|          youthclubs1 =\n|               years1 = 1948–1965\n|               clubs1 = [[1. FC Köln]]\n|                caps1 = 394\n|               goals1 = 254\n|            totalcaps =\n|           totalgoals =\n|       ']"
"Luis de Souza Ferreira","['years1 = \n | youthclubs1 = [[Universitario de Deportes|Universitario]]\n | years1 = 1926–1934\n | clubs1 = [[Universitario de Deportes|Universitario]]\n | caps1 = \n| goals1 = \n | ']"
"Yang Seung-kook","['years1         = | clubs1 = [[Kigwancha Sports Club|Kigwancha]]| caps1 = |goals1 = \n| ']"
"José Lázaro Robles","['years1=|clubs1=|caps1=|goals1=\n|totalcaps=|totalgoals=\n|']"
"Victor Ikpeba","['years1 = 1989\n|         clubs1 = [[ACB Lagos]]\n|          caps1 =\n|         goals1 =\n|         years2 = 1989–1993\n|         clubs2 = [[RFC Liège]]\n|          caps2 = 79\n|         goals2 = 27\n|         years3 = 1993–1999\n|         clubs3 = [[AS Monaco FC|Monaco]]\n|          caps3 = 170\n|         goals3 = 55\n|         years4 = 1999–2002\n|         clubs4 = [[Borussia Dortmund]]\n|          caps4 = 30\n|         goals4 = 3\n|         years5 = 2001–2002\n|         clubs5 = → [[Real Betis]] (loan)\n|          caps5 = 3\n|         goals5 = 0\n|         years6 = 2002–2003\n|          caps6 = 26\n|         clubs6 = [[Alittihad Tripoli S.C.|Al Ittihad]]\n|         goals6 = 13\n|         years7 = 2004\n|         clubs7 = [[R. Charleroi S.C.|Charleroi]]\n|         caps7 = 15\n|         goals7 = 5\n|         years8 = 2005\n|         clubs8 = [[Al-Sadd Sports Club|Al-Sadd]]\n|          caps8 =\n|         goals8 =\n| ']"
"Nacho","[]"
"Pepe","[]"
"Todor Kolev","[]"
"Roberto","[]"
"Sergei Pavlovich Baltacha","['years1 = 1970–1971 | youthclubs1 = Azovstal Zhdanov<ref name=sport_strana>[https://sport-strana.ru/baltacha-sergej-pavlovich/ Sergei Baltacha]. sport-strana.ru</ref>\n| youthyears2 = 1972–1976 | youthclubs2 = [[Kharkiv State College of Physical Culture 1|Kharkiv Oblast boarding school]] football team<ref name=sport_strana/>\n| years1 = 1976–1988\n| years2 = 1976\n| years3 = 1988–1990\n| years4 = 1990–1993\n| years5 = 1993–1994\n| years6 = 1994–1995\n| clubs1 = [[FC Dynamo Kyiv]]\n| clubs2 = → [[FC Metalist Kharkiv|Metalist Kharkiv]] (loan)\n| clubs3 = [[Ipswich Town F.C.|Ipswich Town]]\n| clubs4 = [[St Johnstone F.C.|St Johnstone]]\n| clubs5 = [[Caledonian F.C.|Inverness Caledonian]]\n| clubs6 = [[Inverness Caledonian Thistle F.C.|Caledonian Thistle]]\n| caps1 = 245\n| caps2 = 18\n| caps3 = 28\n| caps4 = 90\n| caps5 = \n| caps6 = 9\n| goals1 = 6\n| goals2 = 1\n| goals3 = 1\n| goals4 = 1\n| goals5 = \n| goals6 = 0\n| ']"
"César López Fretes","['years1=|clubs1=|caps1=|goals1=\n|totalcaps=|totalgoals=\n|']"
"José Luis Sierra","[]"
"Gustavo Moscoso","['years1 = 1972–1983 | clubs1 = [[Club Deportivo Universidad Católica|Universidad Católica]]                        \n|years2 = 1983–1989 | clubs2 = [[Club Puebla|Puebla]]                      \n|years3= 1989–1990  | clubs3 = [[Atlético Morelia|Morelia]]                 \n|years4= 1991–1992  | clubs4 = [[Tigres UANL]]                  \n|totalcaps =  | totalgoals = \n|']"
"Luis Hernández","[]"
"Zico","[]"
"Sinha","[]"
"Juanito","[]"
"Francisco Fonseca","['years1 = 1996–1998\n| youthclubs1 = [[Club León|León]]<ref>[https://www.am.com.mx/superdeportivo/futbol/2020/4/27/siempre-quise-jugar-para-leon-kikin-fonseca-404765.html "Siempre quise jugar para León": \'Kikin\' Fonseca (in Spanish)]</ref>\n| youthyears2 = 1998\n| youthclubs2 = [[Unión de Curtidores]]<ref>[https://leyfutmex.com/kikin-fonseca-el-futbolista-que-jugo-7-anos-fantasticos-y-7-anos-muy-grises-1999-2014 KIKÍN FONSECA, el futbolista que jugó 7 años fantásticos y 7 años muy grises (1999-2014) (in Spanish)]</ref>\n|years1         = 1999\n|clubs1         = [[Unión de Curtidores]]\n|caps1          = 13\n|goals1         = 4\n|years2         = 1999–2000\n|clubs2         = [[Venados F.C.|Atlético Yucatán]]\n|caps2          = 26\n|goals2         = 8\n|years3         = 2000–2002\n|clubs3         = [[C.F. La Piedad|La Piedad]]\n|caps3          = 28\n|goals3         = 0\n|years4         = 2002–2004\n|clubs4         = [[Club Universidad Nacional|UNAM]]\n|caps4          = 80\n|goals4         = 24\n|years5         = 2005–2006\n|clubs5         = [[Cruz Azul]]\n|caps5          = 48\n|goals5         = 25\n|years6         = 2006\n|clubs6         = [[S.L. Benfica|Benfica]]\n|caps6          = 8\n|goals6         = 1\n|years7         = 2007–2010\n|clubs7         = [[Tigres UANL]]\n|caps7          = 109\n|goals7         = 15\n|years8         = 2011–2013\n|clubs8         = [[Atlante F.C.|Atlante]]\n|caps8          = 81\n|goals8         = 11\n|years9         = 2014–2015\n|clubs9         = [[Santos de Guápiles F.C.|Santos de Guápiles]]\n|caps9          = 6\n|goals9         = 0\n|totalcaps      = 399\n|totalgoals     = 88\n|']"
"Javier Valdivia","['years1=1960&ndash;1971|clubs1=[[C.D. Guadalajara|Guadalajara]]|caps1= ? |goals1= 69\n|years2=1971&ndash;1972|clubs2=[[Club Jalisco]]|caps2=|goals2=\n|totalcaps=|totalgoals=\n|']"
"Guillermo Subiabre","[]"
"Li Dong-woon","['years1         = | clubs1 = [[Rodongja Sports Club|Rodongja]]| caps1 = |goals1 = \n| years2         = | clubs2 = [[Pyongyang Sports Club|Pyongyang]]| caps2 = |goals2 = \n| ']"
"Roberto Challe","['years1 = \n| youthclubs1 = \n| years1 = 1964–1965\n| years2 = 1966–1971\n| years3 = 1972–1974\n| years4 = 1975–1976\n| years5 = 1977\n| years6 = 1978\n| years7 = 1978\n| years8 = 1979\n| years9 = 1980\n| clubs1 = [[Centro Iqueño]]\n| clubs2 = [[Universitario de Deportes|Universitario]]\n| clubs3 = [[Defensor Lima]]\n| clubs4 = [[Sporting Cristal]]\n| clubs5 = [[Atlético Chalaco]]\n| clubs6 = [[Universitario de Deportes|Universitario]]\n| clubs7 = [[Club Deportivo Universidad Católica del Ecuador|Universidad Catolica]]\n| clubs8 = [[Club Centro Deportivo Municipal|Deportivo Municipal]]\n| clubs9 = [[Universitario de Deportes|Universitario]]\n| caps1 = \n| goals1 = \n| ']"
"José Augusto Torres","['years1 = 1953–1957 | youthclubs1 = Torres Novas\n|years1 = 1957–1959 | clubs1 = Torres Novas | caps1 = | goals1 =\n|years2 = 1959–1971 | clubs2 = [[S.L. Benfica|Benfica]] | caps2 = 172 | goals2 = 151\n|years3 = 1971–1975 | clubs3 = [[Vitória F.C.|Vitória Setúbal]] | caps3 = 91 | goals3 = 52\n|years4 = 1975–1980 | clubs4 = [[G.D. Estoril Praia|Estoril]] | caps4 = 111 | goals4 = 14\n|totalcaps = 374 | totalgoals = 217\n|']"
"Nani","[]"
"Romaric","[]"
"Luis Chávez","[]"
"Francisco Aramburu","['years1 = 1939–1940\n| clubs1 = Ferro Carril\n| caps1 = \n| goals1 = \n| years2 = 1941–1942\n| clubs2 = [[Grêmio FBPA|Grêmio]]\n| caps2 = \n| goals2 = \n| years3 = 1942–1954\n| clubs3 = [[CR Vasco da Gama|Vasco da Gama]]\n| caps3 = \n| goals3 = \n| years4 = 1955–1956\n| clubs4 = [[CR Flamengo|Flamengo]]\n| caps4 = \n| goals4 = \n| totalcaps = \n| totalgoals = \n| ']"
"Saša Ilić","[]"
"Maneca","['years1=|clubs1= [[Galícia Esporte Clube|Galícia]] \n|years2=|clubs2= [[Esporte Clube Vitória|Vitória]]\n|years3=|clubs3= [[Club de Regatas Vasco da Gama|Vasco da Gama]]\n|years4=|clubs4= [[Bangu Atlético Clube|Bangu]]\n|totalcaps= |totalgoals= \n\n|']"
"Míchel","[]"
"José Reinaldo de Lima","['years1 = 1973–1985 | caps1 = 475 | goals1 = 255 | clubs1 = [[Clube Atlético Mineiro|Atlético Mineiro]]\n | years2 = 1985      | caps2 =  7   | goals2 = 0    | clubs2 = [[Sociedade Esportiva Palmeiras|Palmeiras]]\n | years3 = 1986      | caps3 =   6  | goals3 =   2  | clubs3 = [[Atlético Rio Negro Clube|Rio Negro]]\n | years4 = 1986      | caps4 =  2   | goals4 =   0  | clubs4 = [[Cruzeiro Esporte Clube|Cruzeiro]]\n | years5 = 1986      | caps5 =     | goals5 =     | clubs5 = [[BK Häcken|Häcken]]\n | years6 = 1988      | caps6 =     | goals6 =     | clubs6 = [[Stormvogels Telstar|Telstar Velsen]]\n | ']"
"Karl Sesta","['years1 =   1919–1924\n| youthclubs1 =   [[Vorwärts XI]]\n|  years1 =   1924–1927 \n| years2 =  1927–1928 \n| years3 =  1928–1934 \n| years4 =  1934–1943 \n| years5 =   \n| years6 =  1945–1946\n|  clubs1 =   [[1. Simmeringer SC]] \n| clubs2 =  [[FK Teplice]] \n| clubs3 =  [[Wiener AC]] \n| clubs4 =  [[FK Austria Wien]] \n| clubs5 =  [[LSV Markersdorf an der Pielach]] \n| clubs6 =  [[First Vienna FC]] \n| clubs7 =  [[SPC Helfort Wien]]\n| caps1 =            \n| goals1 = \n|  ']"
"Óscar Míguez","['years1=1948–1959|clubs1=[[Peñarol]]\n|caps1=\n|goals1=\n|years2=1960|clubs2=[[Sporting Cristal]]\n|caps2=\n|goals2=\n|totalcaps=|totalgoals=\n|']"
"Ottmar Walter","['years1 = 1933–1941\n|          youthclubs1 = [[1. FC Kaiserslautern]]\n|               years1 = 1941–1943\n|               clubs1 = [[1. FC Kaiserslautern]]\n|                caps1 = 20\n|               goals1 = 18\n|               years2 = 1943\n|               clubs2 = [[SV Cuxhaven]]\n|                caps2 =\n|               goals2 =\n|               years3 = 1943\n|               clubs3 = [[Holstein Kiel]]\n|                caps3 = 6\n|               goals3 = 3<ref>{{cite web | url=https://www.dfb.de/datencenter/personen/ottmar-walter/spieler | title=Ottmar Walter - Spielerprofil }}</ref>\n|               years4 = 1946–1956\n|               clubs4 = [[1. FC Kaiserslautern]]\n|                caps4 = 275\n|               goals4 = 307\n|            totalcaps = 301\n|           totalgoals = 328\n|       ']"
"Roberto Gayón","['years1 =   \n| youthclubs1 =   \n| years1 =    \n| clubs1 =    \n| caps1  =     \n| goals1 = \n| ']"
"Fernandinho","[]"
"Memphis","[]"
"John Brooks","[]"
"Jean Vincent","['years1=\n|youthclubs1= Auchel\n|years1 = 1950–1956 | years2 =1956–1964\n|clubs1 = [[Lille OSC|Lille]] | clubs2 =[[Stade de Reims|Reims]]\n|caps1 = 155 | goals1 = 50 | caps2 = 267 | goals2 = 68\n|totalcaps = 422 | totalgoals = 118\n|']"
"Bernhard Klodt","['years1 =\n|          youthclubs1 =\n|               years1 = 1943–1948\n|               clubs1 = [[FC Schalke 04|Schalke 04]]\n|                caps1 = 59\n|               goals1 = 29\n|               years2 = 1948–1950\n|               clubs2 = [[STV Horst Emscher]]\n|                caps2 = 53\n|               goals2 = 18\n|               years3 = 1950–1963\n|               clubs3 = [[FC Schalke 04|Schalke 04]]\n|                caps3 = 306\n|               goals3 = 121\n|            totalcaps = 418\n|           totalgoals = 168\n|       ']"
"Cho Guesung","[]"
"Laurent Blanc","['years1 = 1981–1983 |youthclubs1 = [[Montpellier HSC|Montpellier]]\n|         years1 = 1983–1991 |clubs1 = [[Montpellier HSC|Montpellier]]               |caps1 = 243 |goals1 = 76\n|         years2 = 1991–1992 |clubs2 = [[S.S.C. Napoli|Napoli]]                      |caps2 = 31  |goals2 = 6\n|         years3 = 1992–1993 |clubs3 = [[Nîmes Olympique|Nîmes]]                     |caps3 = 29  |goals3 = 1\n|         years4 = 1993–1995 |clubs4 = [[AS Saint-Étienne|Saint-Étienne]]            |caps4 = 70  |goals4 = 18\n|         years5 = 1995–1996 |clubs5 = [[AJ Auxerre|Auxerre]]                        |caps5 = 23  |goals5 = 2\n|         years6 = 1996–1997 |clubs6 = [[FC Barcelona|Barcelona]]                    |caps6 = 28  |goals6 = 1\n|         years7 = 1997–1999 |clubs7 = [[Olympique de Marseille|Marseille]]          |caps7 = 63  |goals7 = 14\n|         years8 = 1999–2001 |clubs8 = [[Inter Milan]]                               |caps8 = 67  |goals8 = 6\n|         years9 = 2001–2003 |clubs9 = [[Manchester United F.C.|Manchester United]]  |caps9 = 48  |goals9 = 1\n|      totalcaps = 602 |totalgoals = 125\n| ']"
"Héctor Ortiz","[]"
"Manuel Negrete Arias","['years1 = \n| youthclubs1 = \n| years1 = 1979–1986\n| years2 = 1986\n| years3 = 1987\n| years4 = 1987–1990\n| years5 = 1990–1991\n| years6 = 1991–1992\n| years7 = 1992–1993\n| years8 = 1993–1994\n| years9 = 1994–1995\n| years10 = 1995–1996\n| clubs1 = [[Club Universidad Nacional|UNAM]]\n| clubs2 = [[Sporting CP]]\n| clubs3 = [[Sporting de Gijón|Sporting Gijón]]\n| clubs4 = [[Club Universidad Nacional|UNAM]]\n| clubs5 = [[C.F. Monterrey|Monterrey]]\n| clubs6 = [[Club Universidad Nacional|UNAM]]\n| clubs7 = [[Atlante F.C.|Atlante]]\n| clubs8 = [[Toros Neza]]\n| clubs9 = Acapulco\n| clubs10 = [[Atlante F.C.|Atlante]]\n| caps1 = 215\n| caps2 = 15\n| caps3 = 4\n| caps4 = 117\n| caps5 = 27\n| caps6 = 38\n| caps7 = 24\n| caps8 = 19\n| caps9 = ?\n| caps10 = 6\n| goals1 = 53\n| goals2 = 3\n| goals3 = 1\n| goals4 = 39\n| goals5 = 0\n| goals6 = 11\n| goals7 = 3\n| goals8 = 3\n| goals9 = ?\n| goals10 = 0\n| ']"
"Vinicius Júnior","['years1 = 2005–2017\n| youthclubs1 = [[CR Flamengo|Flamengo]]\n| years1 = 2017–2018\n| clubs1 = [[CR Flamengo|Flamengo]]\n| caps1 = 50\n| goals1 = 11\n| years2 = 2018\n| clubs2 = [[Real Madrid Castilla|Real Madrid B]]\n| caps2 = 5\n| goals2 = 4\n| years3 = 2018–\n| clubs3 = [[Real Madrid CF|Real Madrid]]\n| caps3 = 170\n| goals3 = 46\n| ']"
"Yakubu Aiyegbeni","['years1         = 1994–1997\n| youthclubs1 = [[Gateway F.C.|Gateway]]\n| years1  = 1997–1998\n| clubs1  = [[Julius Berger F.C.|Julius Berger]]\n| years2  = 1998     \n| clubs2  = → [[Gil Vicente F.C.|Gil Vicente]] (loan)\n| years3  = 1998–2003\n| clubs3  = [[Maccabi Haifa F.C.|Maccabi Haifa]]             \n| caps3   = 49\n| goals3  = 38\n| years4  = 1999–2000\n| clubs4  = → [[Hapoel Kfar Saba F.C.|Hapoel Kfar Saba]] (loan)                    \n| caps4   = 23\n| goals4  = 6\n| years5  = 2003     \n| clubs5  = → [[Portsmouth F.C.|Portsmouth]] (loan)           \n| caps5   = 14\n| goals5  = 7\n| years6  = 2003–2005\n| clubs6  = [[Portsmouth F.C.|Portsmouth]]                   \n| caps6   = 67\n| goals6  = 28\n| years7  = 2005–2007\n| clubs7  = [[Middlesbrough F.C.|Middlesbrough]]             \n| caps7   = 73\n| goals7  = 25\n| years8  = 2007–2011\n| clubs8  = [[Everton F.C.|Everton]]                         \n| caps8   = 82\n| goals8  = 25\n| years9  = 2011     \n| clubs9  = → [[Leicester City F.C.|Leicester City]] (loan) \n| caps9   = 20\n| goals9  = 11\n| years10 = 2011–2012\n| clubs10 = [[Blackburn Rovers F.C.|Blackburn Rovers]]     \n| caps10  = 30\n| goals10 = 17\n| years11 = 2012–2013\n| clubs11 = [[Guangzhou R&F F.C.|Guangzhou R&F]]            \n| caps11  = 43\n| goals11 = 24\n| years12 = 2014–2015\n| clubs12 = [[Al-Rayyan SC|Al-Rayyan]]                      \n| caps12  = 10 \n| goals12 = 5\n| years13 = 2015\n| clubs13 = [[Reading F.C.|Reading]]                             \n| caps13  = 7 \n| goals13 = 0      \n| years14 = 2015–2016\n| clubs14 = [[Kayserispor]]                                 \n| caps14  = 12 \n| goals14 = 0\n| years15 = 2017\n| clubs15 = [[Coventry City F.C.|Coventry City]]\n| caps15  = 3\n| goals15 = 0\n| totalcaps  = 424\n| totalgoals = 170\n| ']"
